month,neighborhood_municipality,total_partially_vaccinated,total_fully_vaccinated,total_fully_vaccinated_w_booster
2022-01-01,Fox Chapel,60,54,290
2022-01-01,Friendship (Pittsburgh),43,21,96
2022-01-01,Harrison,122,135,417
2022-01-01,Heidelberg,21,12,52
2022-01-01,Ingram,37,45,149
2022-01-01,Jefferson Hills,147,139,417
2022-01-01,Kennedy,138,103,364
2022-01-01,Kilbuck,8,6,41
2022-01-01,Leetsdale,27,10,62
2022-01-01,Lincoln,11,9,32
2022-01-01,Manchester (Pittsburgh),33,32,66
2022-01-01,Mckees rocks,108,83,165
2022-01-01,McKeesport,287,205,535
2022-01-01,Neville,19,13,31
2022-01-01,Oakmont,77,60,323
2022-01-01,Oakwood (Pittsburgh),11,7,36
2022-01-01,Ohio,117,82,322
2022-01-01,Pennsbury Village,7,3,17
2022-01-01,Regent Square (Pittsburgh),10,6,54
2022-01-01,Reserve,41,27,148
2022-01-01,Sewickley Hills,14,8,30
2022-01-01,Shaler,355,316,1494
2022-01-01,Sheraden (Pittsburgh),116,91,160
2022-01-01,South Shore (Pittsburgh),8,4,8
2022-01-01,Southside Flats (Pittsburgh),143,52,246
2022-01-01,Spring Hill-City View (Pittsburgh),29,37,76
2022-01-01,Springdale Township,21,18,57
2022-01-01,Tarentum,58,53,149
2022-01-01,Upper Lawrenceville (Pittsburgh),33,20,121
2022-01-01,West Elizabeth,4,5,15
2022-01-01,West Homestead,25,19,77
2022-01-01,West Mifflin,282,257,802
2022-02-01,Baldwin Township,3,8,26
2022-02-01,Bedford Dwellings (Pittsburgh),12,13,17
2022-02-01,Beltzhoover (Pittsburgh),15,24,28
2022-02-01,Braddock Hills,10,9,23
2022-02-01,Brentwood,73,87,162
2022-02-01,Brookline (Pittsburgh),54,80,143
2022-02-01,Carrick (Pittsburgh),65,89,114
2022-02-01,Collier,31,33,70
2022-02-01,Crawford-Roberts (Pittsburgh),16,23,27
2022-02-01,Duquesne,44,68,44
2022-02-01,East Liberty (Pittsburgh),43,51,68
2022-02-01,East Mckeesport,10,15,25
2022-02-01,Elliott (Pittsburgh),13,21,25
2022-02-01,Findlay,27,26,53
2022-02-01,Forest Hills,28,32,71
2022-02-01,Frazer,1,6,12
2022-02-01,Glenfield,2,1,2
2022-02-01,Greenfield (Pittsburgh),38,34,85
2022-02-01,Heidelberg,7,8,20
2022-02-01,Homewood West (Pittsburgh),6,7,10
2022-02-01,Ingram,15,18,56
2022-02-01,Kennedy,34,66,67
2022-02-01,Kilbuck,3,3,10
2022-02-01,Knoxville (Pittsburgh),32,39,50
2022-02-01,Lincoln,7,5,10
2022-02-01,Lincoln-Lemington-Belmar (Pittsburgh),25,34,53
2022-02-01,Lower Lawrenceville (Pittsburgh),16,5,36
2022-02-01,McCandless,92,147,304
2022-02-01,Mckees rocks,38,58,70
2022-02-01,Middle Hill (Pittsburgh),7,17,31
2022-02-01,Morningside (Pittsburgh),11,15,36
2022-02-01,Munhall,61,86,118
2022-02-01,Neville,8,10,15
2022-02-01,North Oakland (Pittsburgh),68,35,86
2022-02-01,Oakmont,32,37,65
2022-02-01,Richland,44,57,132
2022-02-01,Robinson,91,97,141
2022-02-01,Sewickley Heights,2,7,10
2022-02-01,Sewickley Hills,2,6,4
2022-02-01,South Oakland (Pittsburgh),43,14,40
2022-02-01,South Shore (Pittsburgh),3,1,0
2022-02-01,Southside Slopes (Pittsburgh),21,20,36
2022-02-01,Spring Hill-City View (Pittsburgh),12,16,21
2022-02-01,Summer Hill (Pittsburgh),4,6,12
2022-02-01,Terrace Village (Pittsburgh),20,31,21
2022-02-01,Undefined,14,8,11
2022-02-01,Upper Saint Clair,71,129,217
2022-02-01,West Elizabeth,3,2,8
2022-02-01,West Homestead,10,17,17
2022-02-01,Whitaker,10,9,14
2022-02-01,Wilmerding,10,12,12
2022-03-01,Aleppo,2,1,11
2022-03-01,Banksville (Pittsburgh),16,17,33
2022-03-01,Bell Acres,3,5,1
2022-03-01,Bellevue,27,38,56
2022-03-01,Bethel Park,85,121,179
2022-03-01,Blawnox,8,6,14
2022-03-01,Brackenridge,5,12,23
2022-03-01,Bradford Woods,3,3,13
2022-03-01,Brighton Heights (Pittsburgh),22,27,45
2022-03-01,Central Business District (Pittsburgh),32,13,32
2022-03-01,Central Lawrenceville (Pittsburgh),17,9,24
2022-03-01,Central Oakland (Pittsburgh),10,13,28
2022-03-01,Chalfant,1,4,5
2022-03-01,Churchill,5,10,14
2022-03-01,Crescent,5,2,22
2022-03-01,Duquesne Heights (Pittsburgh),9,8,14
2022-03-01,East Allegheny (Pittsburgh),8,5,13
2022-03-01,East Deer,3,7,8
2022-03-01,Fairywood (Pittsburgh),6,7,8
2022-03-01,Fineview (Pittsburgh),5,8,11
2022-03-01,Forward,5,4,16
2022-03-01,Green Tree,21,12,26
2022-03-01,Hampton,33,72,115
2022-03-01,Homestead,21,17,13
2022-03-01,Homewood North (Pittsburgh),20,27,28
2022-03-01,Marshall,19,14,63
2022-03-01,Marshall-Shadeland (Pittsburgh),25,26,24
2022-03-01,New Homestead (Pittsburgh),1,5,8
2022-03-01,Northview Heights (Pittsburgh),21,17,9
2022-03-01,O'Hara,33,47,73
2022-03-01,Oakdale,2,3,4
2022-03-01,Penn Hills,153,174,290
2022-03-01,Pitcairn,18,7,19
2022-03-01,Pleasant Hills,30,26,55
2022-03-01,Point Breeze (Pittsburgh),8,14,29
2022-03-01,Ross,96,90,247
2022-03-01,Rosslyn Farms,1,1,1
2022-03-01,Scott,54,65,112
2022-03-01,Sharpsburg,14,17,24
2022-03-01,South Park,33,45,70
2022-03-01,Squirrel Hill North (Pittsburgh),61,31,68
2022-03-01,Squirrel Hill South (Pittsburgh),80,49,106
2022-03-01,St. Clair (Pittsburgh),2,1,0
2022-03-01,Stanton Heights (Pittsburgh),17,20,28
2022-03-01,Strip District (Pittsburgh),6,2,11
2022-03-01,West Deer,17,23,79
2022-03-01,Whitehall,55,58,109
2022-04-01,Allegheny Center (Pittsburgh),4,6,11
2022-04-01,Arlington (Pittsburgh),4,6,4
2022-04-01,Banksville (Pittsburgh),20,13,53
2022-04-01,Ben Avon,5,13,9
2022-04-01,Braddock,6,7,11
2022-04-01,Bradford Woods,1,10,11
2022-04-01,Castle Shannon,21,22,65
2022-04-01,Central Business District (Pittsburgh),25,30,25
2022-04-01,Central Lawrenceville (Pittsburgh),11,13,35
2022-04-01,Cheswick,1,7,9
2022-04-01,Churchill,14,14,40
2022-04-01,Clairton,20,35,34
2022-04-01,Crafton,15,17,40
2022-04-01,Crescent,6,6,11
2022-04-01,Dormont,19,34,36
2022-04-01,Dravosburg,2,8,11
2022-04-01,Duquesne Heights (Pittsburgh),14,15,21
2022-04-01,East Allegheny (Pittsburgh),5,10,17
2022-04-01,East Hills (Pittsburgh),13,14,17
2022-04-01,Edgewood,14,20,33
2022-04-01,Edgeworth,5,10,11
2022-04-01,Fairywood (Pittsburgh),2,2,5
2022-04-01,Fineview (Pittsburgh),2,5,3
2022-04-01,Franklin Park,43,72,98
2022-04-01,Glen Hazel (Pittsburgh),5,3,5
2022-04-01,Harmar,11,9,29
2022-04-01,Hazelwood (Pittsburgh),16,37,20
2022-04-01,Homewood South (Pittsburgh),13,16,15
2022-04-01,Indiana,21,45,44
2022-04-01,Leet,1,6,5
2022-04-01,Marshall,24,38,39
2022-04-01,Monroeville,112,158,280
2022-04-01,Mount Lebanon,128,155,223
2022-04-01,North Versailles,26,54,74
2022-04-01,Northview Heights (Pittsburgh),3,12,14
2022-04-01,O'Hara,24,62,78
2022-04-01,Oakdale,3,4,7
2022-04-01,Perry North (Pittsburgh),13,15,27
2022-04-01,Pine,37,75,78
2022-04-01,Pleasant Hills,28,31,46
2022-04-01,Ridgemont (Pittsburgh),1,2,3
2022-04-01,Ross,85,122,201
2022-04-01,Rosslyn Farms,1,1,2
2022-04-01,Scott,62,72,112
2022-04-01,Sewickley,13,24,28
2022-04-01,Spring Garden (Pittsburgh),2,3,3
2022-04-01,Springdale Borough,4,8,26
2022-04-01,Squirrel Hill North (Pittsburgh),64,74,112
2022-04-01,Squirrel Hill South (Pittsburgh),89,100,152
2022-04-01,Stanton Heights (Pittsburgh),5,30,35
2022-04-01,Stowe,18,28,35
2022-04-01,Strip District (Pittsburgh),3,12,9
2022-04-01,Swissvale,32,35,58
2022-04-01,Turtle Creek,11,31,31
2022-04-01,Versailles,3,10,20
2022-04-01,West Oakland (Pittsburgh),3,1,14
2022-04-01,West View,19,19,39
2022-04-01,White Oak,19,26,60
2022-04-01,Wilkins,19,37,63
2022-05-01,Allentown (Pittsburgh),6,4,11
2022-05-01,Arlington Heights (Pittsburgh),2,1,0
2022-05-01,Aspinwall,4,15,19
2022-05-01,Avalon,10,6,29
2022-05-01,Baldwin Borough,55,70,108
2022-05-01,Bluff (Pittsburgh),9,5,4
2022-05-01,Bon Air (Pittsburgh),2,4,4
2022-05-01,California-Kirkbride (Pittsburgh),2,1,6
2022-05-01,Clairton,10,17,24
2022-05-01,Crafton Heights (Pittsburgh),26,19,28
2022-05-01,Dormont,15,16,52
2022-05-01,East Pittsburgh,10,11,10
2022-05-01,Elizabeth Borough,3,2,4
2022-05-01,Emsworth,49,12,22
2022-05-01,Franklin Park,46,76,131
2022-05-01,Harrison,29,26,56
2022-05-01,Hazelwood (Pittsburgh),20,12,17
2022-05-01,Highland Park (Pittsburgh),25,45,85
2022-05-01,Homewood South (Pittsburgh),13,11,12
2022-05-01,Indiana,13,29,68
2022-05-01,Larimer (Pittsburgh),5,5,10
2022-05-01,Leet,3,10,4
2022-05-01,Lincoln Place (Pittsburgh),8,9,12
2022-05-01,McKeesport,49,68,89
2022-05-01,Millvale,6,3,14
2022-05-01,Moon,76,94,142
2022-05-01,Mount Oliver Borough,8,17,20
2022-05-01,Mount Washington (Pittsburgh),17,27,39
2022-05-01,North Fayette,30,25,61
2022-05-01,Oakwood (Pittsburgh),2,3,4
2022-05-01,Overbrook (Pittsburgh),7,7,17
2022-05-01,Perry South (Pittsburgh),14,16,17
2022-05-01,Point Breeze North (Pittsburgh),5,13,13
2022-05-01,Polish Hill (Pittsburgh),3,4,8
2022-05-01,Port Vue,11,8,14
2022-05-01,Rankin,9,2,3
2022-05-01,Reserve,10,11,16
2022-05-01,Shaler,41,106,160
2022-05-01,Sheraden (Pittsburgh),14,21,30
2022-05-01,Southside Flats (Pittsburgh),22,21,31
2022-05-01,Springdale Township,3,7,3
2022-05-01,Stowe,16,13,18
2022-05-01,Swisshelm Park (Pittsburgh),4,6,18
2022-05-01,Tarentum,6,9,17
2022-05-01,Troy Hill (Pittsburgh),7,11,14
2022-05-01,Upper Hill (Pittsburgh),7,8,14
2022-05-01,Versailles,4,2,9
2022-05-01,West View,13,15,28
2022-05-01,Westwood (Pittsburgh),4,12,15
2022-05-01,White Oak,19,20,55
2022-05-01,Windgap (Pittsburgh),9,8,9
2022-06-01,Allentown (Pittsburgh),6,9,10
2022-06-01,Bloomfield (Pittsburgh),18,21,41
2022-06-01,Bridgeville,8,9,25
2022-06-01,Carnegie,26,17,33
2022-06-01,Coraopolis,7,11,11
2022-06-01,Crawford-Roberts (Pittsburgh),9,7,18
2022-06-01,Duquesne,13,11,20
2022-06-01,East Pittsburgh,4,6,9
2022-06-01,Elizabeth Township,21,24,50
2022-06-01,Elliott (Pittsburgh),4,6,12
2022-06-01,Etna,7,6,13
2022-06-01,Fox Chapel,19,26,62
2022-06-01,Friendship (Pittsburgh),8,3,12
2022-06-01,Harrison,15,27,29
2022-06-01,Ingram,3,10,12
2022-06-01,Jefferson Hills,24,23,67
2022-06-01,Kennedy,19,11,43
2022-06-01,Kilbuck,1,4,1
2022-06-01,Larimer (Pittsburgh),7,3,2
2022-06-01,Leetsdale,1,3,8
2022-06-01,Manchester (Pittsburgh),3,6,15
2022-06-01,Mckees rocks,15,22,27
2022-06-01,McKeesport,49,34,59
2022-06-01,Millvale,2,6,15
2022-06-01,Neville,1,3,5
2022-06-01,Oakwood (Pittsburgh),4,3,1
2022-06-01,Ohio,16,24,65
2022-06-01,Pennsbury Village,2,2,1
2022-06-01,Rankin,3,5,4
2022-06-01,Regent Square (Pittsburgh),3,7,14
2022-06-01,Reserve,1,5,15
2022-06-01,Sewickley Hills,1,1,9
2022-06-01,Shaler,45,49,164
2022-06-01,Sheraden (Pittsburgh),20,17,32
2022-06-01,Southside Flats (Pittsburgh),15,20,25
2022-06-01,Spring Hill-City View (Pittsburgh),3,6,14
2022-06-01,Springdale Township,1,2,7
2022-06-01,Tarentum,4,5,20
2022-06-01,Troy Hill (Pittsburgh),5,7,7
2022-06-01,Upper Hill (Pittsburgh),3,6,6
2022-06-01,Upper Lawrenceville (Pittsburgh),5,6,15
2022-06-01,West Homestead,9,2,9
2022-06-01,West Mifflin,26,28,66
2022-06-01,Windgap (Pittsburgh),4,8,5
2022-07-01,Baldwin Township,1,8,8
2022-07-01,Bedford Dwellings (Pittsburgh),6,9,4
2022-07-01,Beltzhoover (Pittsburgh),7,5,7
2022-07-01,Braddock Hills,5,7,6
2022-07-01,Brentwood,18,25,46
2022-07-01,Brookline (Pittsburgh),33,33,62
2022-07-01,Carrick (Pittsburgh),24,33,40
2022-07-01,Collier,21,25,28
2022-07-01,Duquesne,13,8,13
2022-07-01,East Liberty (Pittsburgh),17,13,22
2022-07-01,East Mckeesport,6,5,11
2022-07-01,Elliott (Pittsburgh),3,2,12
2022-07-01,Findlay,15,17,15
2022-07-01,Forest Hills,9,17,36
2022-07-01,Frazer,2,1,4
2022-07-01,Garfield (Pittsburgh),23,13,9
2022-07-01,Glassport,6,7,7
2022-07-01,Greenfield (Pittsburgh),11,14,29
2022-07-01,Heidelberg,1,2,5
2022-07-01,Homewood West (Pittsburgh),2,3,2
2022-07-01,Knoxville (Pittsburgh),14,11,14
2022-07-01,Liberty,8,5,4
2022-07-01,Lincoln-Lemington-Belmar (Pittsburgh),8,10,15
2022-07-01,Lower Lawrenceville (Pittsburgh),7,8,14
2022-07-01,McCandless,36,49,141
2022-07-01,Mckees rocks,24,15,13
2022-07-01,Middle Hill (Pittsburgh),7,4,3
2022-07-01,Morningside (Pittsburgh),4,7,18
2022-07-01,Mt. Oliver (Pittsburgh),1,1,2
2022-07-01,Munhall,19,24,43
2022-07-01,North Braddock,10,20,9
2022-07-01,North Oakland (Pittsburgh),19,17,14
2022-07-01,Oakmont,12,11,23
2022-07-01,Richland,22,19,66
2022-07-01,Robinson,39,33,67
2022-07-01,Sewickley Hills,1,1,7
2022-07-01,South Oakland (Pittsburgh),6,5,11
2022-07-01,South Shore (Pittsburgh),1,1,2
2022-07-01,Southside Slopes (Pittsburgh),6,7,8
2022-07-01,Spring Hill-City View (Pittsburgh),4,7,9
2022-07-01,Terrace Village (Pittsburgh),6,5,10
2022-07-01,Undefined,5,4,14
2022-07-01,Upper Saint Clair,53,48,155
2022-07-01,Whitaker,3,2,5
2022-07-01,Wilmerding,7,7,5
2022-08-01,Baldwin Township,1,1,4
2022-08-01,Beechview (Pittsburgh),21,10,17
2022-08-01,Bell Acres,1,1,8
2022-08-01,Bellevue,27,18,40
2022-08-01,Bethel Park,54,49,162
2022-08-01,Blawnox,4,1,2
2022-08-01,Brackenridge,3,4,4
2022-08-01,Braddock Hills,6,4,8
2022-08-01,Central Northside (Pittsburgh),11,8,12
2022-08-01,Chalfant,2,3,1
2022-08-01,East Liberty (Pittsburgh),24,11,14
2022-08-01,Fawn,5,3,12
2022-08-01,Forest Hills,6,14,36
2022-08-01,Garfield (Pittsburgh),16,13,10
2022-08-01,Glassport,5,6,15
2022-08-01,Green Tree,6,4,23
2022-08-01,Greenfield (Pittsburgh),14,10,28
2022-08-01,Homestead,7,5,11
2022-08-01,Homewood West (Pittsburgh),1,2,0
2022-08-01,Knoxville (Pittsburgh),18,14,11
2022-08-01,Liberty,1,4,8
2022-08-01,Lincoln-Lemington-Belmar (Pittsburgh),9,4,15
2022-08-01,Marshall-Shadeland (Pittsburgh),16,10,9
2022-08-01,Morningside (Pittsburgh),4,7,13
2022-08-01,Munhall,21,16,52
2022-08-01,North Braddock,17,15,11
2022-08-01,North Oakland (Pittsburgh),34,14,13
2022-08-01,Plum,41,45,98
2022-08-01,Point Breeze (Pittsburgh),5,12,29
2022-08-01,Robinson,17,25,58
2022-08-01,Sewickley Heights,2,4,4
2022-08-01,Shadyside (Pittsburgh),83,13,39
2022-08-01,South Fayette,16,19,64
2022-08-01,South Oakland (Pittsburgh),19,6,11
2022-08-01,South Park,21,20,55
2022-08-01,Southside Slopes (Pittsburgh),8,6,13
2022-08-01,St. Clair (Pittsburgh),1,2,1
2022-08-01,Upper Saint Clair,48,41,163
2022-08-01,Verona,2,3,8
2022-08-01,Whitehall,24,29,104
2022-08-01,Wilkinsburg,40,40,61
2022-09-01,Aleppo,1,1,0
2022-09-01,Bellevue,6,10,3
2022-09-01,Bethel Park,14,23,19
2022-09-01,Brackenridge,2,3,1
2022-09-01,Brighton Heights (Pittsburgh),3,4,0
2022-09-01,Central Business District (Pittsburgh),2,2,1
2022-09-01,Central Lawrenceville (Pittsburgh),3,7,3
2022-09-01,Chalfant,1,1,0
2022-09-01,Churchill,2,6,0
2022-09-01,Crescent,1,2,0
2022-09-01,Duquesne Heights (Pittsburgh),3,2,1
2022-09-01,Green Tree,1,4,5
2022-09-01,Hampton,18,16,21
2022-09-01,Homestead,5,3,1
2022-09-01,Homewood North (Pittsburgh),6,2,1
2022-09-01,Marshall,8,11,5
2022-09-01,Marshall-Shadeland (Pittsburgh),11,10,6
2022-09-01,Northview Heights (Pittsburgh),11,2,0
2022-09-01,O'Hara,6,7,19
2022-09-01,Penn Hills,45,45,6
2022-09-01,Pitcairn,6,2,0
2022-09-01,Pleasant Hills,9,7,9
2022-09-01,Point Breeze (Pittsburgh),1,3,0
2022-09-01,Ross,24,24,26
2022-09-01,Sharpsburg,5,2,4
2022-09-01,South Park,5,20,6
2022-09-01,Squirrel Hill North (Pittsburgh),17,9,9
2022-09-01,Strip District (Pittsburgh),1,1,0
2022-09-01,Verona,4,1,0
2022-09-01,West Deer,4,12,4
2022-09-01,Whitehall,10,12,13
